grade_A_Component_1,grade_A_Component_2,max_luminosity,thickness,xmin,xmax,ymin,ymax,pixel_area,x_component_1,x_component_2,x_component_3,x_component_4,x_component_5,class,max_luminosity_binned,thickness_binned
0,1,4.8283137373023015,40,25.573423705088842,25.826343140289914,3339.1012263781404,3339.2931886852944,19.72308292331602,0,0,0,0,0,1,4.0,0.0
0,1,4.709530201312334,299,16.0312195418814,16.583123951777,481.7810706119534,481.36057171313894,21.42428528562855,0,0,0,0,0,2,2.0,6.0
0,1,4.795790545596741,36,31.670175244226233,32.01562118716424,169.7115199389835,172.72811004581737,13.379088160259652,0,0,0,0,0,2,3.0,0.0
1,0,4.90527477843843,303,19.390719429665317,19.72308292331602,655.020610362758,653.8455475110311,9.0,0,0,0,0,0,2,5.0,6.0
1,0,4.6913478822291435,203,35.805027579936315,35.9722114972099,629.7285129323589,629.7642416015696,16.24807680927192,0,0,0,0,0,2,2.0,4.0
0,1,4.852030263919617,41,6.782329983125268,14.7648230602334,1291.8366769835884,1292.0820407388999,81.48005891014071,0,0,1,0,0,1,4.0,0.0
1,0,5.356586274672012,67,38.84584919911006,39.42080668885405,1338.5712532398118,1338.4479818057928,10.63014581273465,0,0,0,0,0,2,9.0,1.0
1,0,4.634728988229636,74,40.95119045888654,41.12177038990418,1359.0588655389436,1359.0963909892484,16.852299546352718,0,0,0,0,0,2,2.0,1.0
0,1,5.342334251964811,205,10.04987562112089,10.583005244258363,328.9331239021087,328.3351945801729,11.874342087037917,0,0,0,0,0,2,9.0,4.0
0,1,4.976733742420574,40,28.583211855912904,29.03446228191595,258.2866624508513,255.8241583588227,41.400483088968905,1,0,0,0,0,1,6.0,0.0
0,1,4.919980925828125,45,6.48074069840786,14.89966442575134,1414.8529958974536,1414.9402814253328,84.581321815162,0,0,1,0,0,1,5.0,0.0
1,0,4.90527477843843,85,19.157244060668017,20.0,1966.4012815292813,1966.2838045409417,30.4138126514911,0,0,0,0,0,2,5.0,1.0
1,0,4.795790545596741,71,31.51190251317746,31.670175244226233,1404.5216267469862,1404.9729534763294,17.52141546793523,0,0,0,0,0,1,3.0,1.0
0,1,4.927253685157205,146,9.327379053088816,9.591663046625438,918.8547219228947,919.2981018146398,20.71231517720798,1,0,0,0,0,1,5.0,2.0
1,0,4.804021044733257,71,4.58257569495584,5.830951894845301,1684.178137846469,1684.5242651858714,19.849433241279208,0,1,0,0,0,1,3.0,1.0
1,0,4.955827057601261,102,14.696938456699069,15.165750888103101,3081.5152117099797,3081.586279824078,9.695359714832659,0,0,0,0,0,2,5.0,1.0
0,1,5.056245805348308,41,35.41186241925155,35.77708763999664,1539.8730467152154,1539.7714116062812,21.633307652783937,0,0,0,0,0,2,7.0,0.0
1,0,5.159055299214529,70,3.7416573867739413,4.795831523312719,1208.7129518624345,1209.114965584332,23.043437243605826,1,0,0,0,0,1,8.0,1.0
1,0,4.68213122712422,83,39.230090491866065,39.50949253027682,791.2787119593197,790.664277680483,22.315913604421397,0,0,0,0,0,1,2.0,1.0
0,1,5.030437921392435,53,27.51363298439521,27.65863337187866,1053.6897076464209,1054.1337676025753,15.905973720586866,0,0,0,1,0,1,6.0,0.0
0,1,4.8283137373023015,35,9.38083151964686,14.798648586948742,2706.4412057164664,2706.6978035975867,67.28298447601742,0,0,1,0,0,1,4.0,0.0
0,1,4.997212273764115,42,36.42801120017397,36.52396473549935,1197.0885514447125,1196.588483982693,16.822603841260722,0,0,0,0,0,2,6.0,0.0
0,1,4.919980925828125,45,36.91882988394946,37.14835124201342,906.6509802564601,906.0055187469886,13.564659966250536,0,0,0,0,0,2,5.0,0.0
0,1,4.919980925828125,299,39.736632972611055,39.949968710876355,422.1243892503725,422.18953089815005,17.146428199482248,0,0,0,0,0,2,5.0,6.0
0,1,4.867534450455582,69,29.899832775452108,30.166206257996713,1806.6355470874585,1806.9557271831538,23.323807579381203,0,0,0,0,0,2,4.0,1.0
1,0,4.890349128221754,67,33.66006535941367,33.83784863137726,801.8821609189221,802.5926737766798,11.958260743101398,0,0,0,0,0,1,4.0,1.0
1,0,4.859812404361672,69,22.67156809750927,23.0,1122.9603732990759,1122.7301545785613,17.26267650163207,0,0,0,0,0,2,4.0,1.0
0,1,4.882801922586371,36,6.324555320336759,14.7648230602334,1631.7867507735193,1631.7524322028755,82.41965784932621,0,0,1,0,0,1,4.0,0.0
0,1,4.969813299576001,38,29.32575659723036,29.5296461204668,729.0624115945081,728.897112080985,9.38083151964686,0,0,0,0,0,2,6.0,0.0
1,0,4.7535901911063645,73,6.48074069840786,7.745966692414834,1393.0455843223508,1392.6797909067252,14.45683229480096,0,1,0,0,0,1,3.0,1.0
0,1,4.919980925828125,43,17.46424919657298,18.466185312619388,950.6503037394981,950.7770506275381,35.08560958569767,0,0,0,0,0,2,5.0,0.0
1,0,4.875197323201151,97,35.298725189445584,35.608987629529715,1161.8037700059335,1161.8894095394794,20.074859899884732,0,0,0,0,0,1,4.0,1.0
0,1,4.90527477843843,40,30.380915061926625,30.479501308256342,1364.8963330597676,1365.047984504574,10.954451150103322,0,0,0,0,0,1,5.0,0.0
1,0,4.948759890378168,70,10.44030650891055,11.0,1076.9763228595139,1076.8458571216217,11.532562594670797,0,1,0,0,0,1,5.0,1.0
1,0,4.74493212836325,57,39.496835316262995,39.698866482558415,1288.0504648498832,1287.9239107959756,16.217274740226856,0,0,0,0,0,1,3.0,0.0
1,0,4.770684624465665,85,33.24154027718932,33.66006535941367,1497.0594510573053,1497.0691366800665,18.601075237738275,0,0,0,0,0,2,3.0,1.0
0,1,4.983606621708336,39,6.324555320336759,14.560219778561036,928.316756285267,928.6850919445192,132.06059215375342,0,0,1,0,0,1,6.0,0.0
1,0,4.90527477843843,67,21.213203435596427,22.891046284519195,1303.7304169190807,1303.657163521146,30.479501308256342,0,1,0,0,0,1,5.0,1.0
0,1,4.875197323201151,45,6.48074069840786,14.560219778561036,1209.5032037989813,1209.4965894949848,80.69076774947676,0,0,1,0,0,1,4.0,0.0
0,1,5.342334251964811,35,27.09243436828813,27.422618401604176,421.8494992292867,420.3676961898952,19.390719429665317,0,0,1,0,0,1,9.0,0.0
1,0,4.836281906951478,74,9.327379053088816,10.04987562112089,1183.1179146644683,1182.419976150606,17.05872210923198,0,1,0,0,0,1,4.0,1.0
0,1,4.852030263919617,38,21.213203435596427,23.49468024894146,1487.3493200993505,1487.1708039092214,19.339079605813716,0,0,0,0,0,2,4.0,0.0
1,0,4.836281906951478,56,5.291502622129181,6.164414002968976,1445.9896265188074,1445.726115140762,14.933184523068078,0,0,0,0,0,1,4.0,0.0
0,1,5.438079308923196,42,23.916521486202797,24.20743687382041,394.1129279787711,394.52629823625193,19.026297590440446,0,0,1,0,0,1,9.0,0.0
1,0,4.852030263919617,71,12.649110640673518,13.114877048604,565.711940832081,564.631738392379,17.549928774784245,0,1,0,0,0,1,4.0,1.0
0,1,4.844187086458591,44,33.06055050963308,33.645207682521445,1520.2430726696307,1520.4949851939664,19.05255888325765,0,0,0,0,0,2,4.0,0.0
1,0,4.912654885736052,68,15.198684153570664,15.7797338380595,888.9206938754436,889.1001068496169,34.19064199455752,0,1,0,0,0,1,5.0,1.0
1,0,5.0689042022202315,85,23.643180835073778,24.0,1405.7090737417896,1405.6148121018077,9.899494936611665,0,0,0,0,0,1,7.0,1.0
1,0,4.912654885736052,72,34.68429039204925,34.92849839314596,275.55398745073535,275.7734577511041,15.968719422671311,0,0,0,0,0,1,5.0,1.0
1,0,4.90527477843843,75,10.44030650891055,10.954451150103322,1458.5191119762537,1458.390208414744,18.65475810617763,0,1,0,0,0,1,5.0,1.0
0,1,4.844187086458591,41,6.708203932499369,14.798648586948742,1508.5658752603415,1508.8853501840356,81.19113252073775,0,0,1,0,0,1,4.0,0.0
1,0,4.9344739331306915,145,19.364916731037084,19.72308292331602,720.313820497705,721.185135731457,20.37154878746336,1,0,0,0,0,1,5.0,2.0
1,0,4.844187086458591,68,32.7566787083184,33.03028912982749,657.6997795347054,658.7207299000086,18.841443681416774,0,0,0,0,0,1,4.0,1.0
0,1,4.795790545596741,45,28.792360097775937,29.0,357.64227937982946,359.43010447095276,29.46183972531247,0,0,0,0,1,1,3.0,0.0
0,1,4.890349128221754,40,13.892443989449804,13.92838827718412,1315.1228079536907,1314.812153883588,1.7320508075688772,0,0,1,0,0,1,4.0,0.0
0,1,4.919980925828125,297,39.83716857408418,40.0374824383352,460.18148593788516,458.7777239579097,19.697715603592208,0,0,0,0,0,2,5.0,6.0
0,1,4.983606621708336,100,24.859605789312106,24.979991993593593,1470.851114151259,1471.0934708576474,18.2208671582886,0,0,0,0,1,1,6.0,1.0
1,0,4.787491742782046,79,26.38181191654584,26.720778431774775,1202.439603472873,1202.3198409741062,14.52583904633395,0,0,0,0,0,1,3.0,1.0
0,1,4.990432586778736,44,6.708203932499369,13.892443989449804,1488.1928638452746,1488.5015955651509,70.39886362719217,0,0,1,0,0,1,6.0,0.0
0,1,4.890349128221754,203,6.928203230275509,7.937253933193772,568.4575621803267,568.5164905260004,18.027756377319946,0,0,0,0,0,2,4.0,4.0
1,0,4.875197323201151,72,37.57658845611187,37.73592452822641,1079.325252183048,1079.438743051221,15.231546211727817,0,0,0,0,0,1,4.0,1.0
1,0,4.663439094112067,102,28.705400188814647,28.844410203711913,420.4021883863118,421.3098622154483,16.61324772583615,0,0,0,0,0,2,2.0,1.0
0,1,4.976733742420574,44,6.782329983125268,14.0,1241.6420579216863,1241.3524882159782,110.78357278947091,0,0,1,0,0,1,6.0,0.0
0,1,5.170483995038151,95,10.583005244258363,10.908712114635714,300.39307581900084,302.1936465248732,20.322401432901575,0,0,0,0,0,2,8.0,1.0
1,0,5.003946305945459,72,2.8284271247461903,4.795831523312719,148.98657657654934,143.35619972641575,17.029386365926403,0,1,0,0,0,1,6.0,1.0
1,0,4.867534450455582,100,31.670175244226233,32.0624390837628,393.0979521696851,393.24674188097225,11.61895003862225,0,0,0,1,0,1,4.0,1.0
1,0,4.976733742420574,71,21.517434791350013,23.173260452512935,1040.340809542719,1040.284095812293,88.07950953541919,0,1,0,0,0,1,6.0,1.0
1,0,4.51085950651685,77,40.099875311526844,40.162171256046406,1412.813505031715,1412.4499991150128,18.788294228055936,0,0,0,0,0,2,1.0,1.0
0,1,4.9344739331306915,35,25.41653005427767,27.27636339397171,970.8367524975556,971.1879323797223,26.832815729997478,0,0,0,0,0,2,5.0,0.0
1,0,4.927253685157205,67,13.341664064126334,13.711309200802088,1354.6634268333962,1354.943172240076,14.38749456993816,0,1,0,0,0,1,5.0,1.0
1,0,4.736198448394496,69,4.898979485566356,5.744562646538029,1676.868510050803,1676.881331519914,18.275666882497067,0,1,0,0,0,1,3.0,1.0
1,0,4.919980925828125,97,26.589471600616662,26.981475126464083,1309.6556799403422,1309.6331547421973,24.939927826679853,0,0,0,0,0,2,5.0,1.0
1,0,4.812184355372417,50,26.476404589747453,27.294688127912362,1226.3784081595697,1226.2075680732034,15.7797338380595,0,0,0,0,0,1,3.0,0.0
1,0,5.049856007249537,124,27.964262908219126,28.372521918222215,1299.4564248177005,1299.6380265289254,69.74238309665078,0,0,0,0,0,2,7.0,2.0
0,1,4.969813299576001,37,21.95449840010015,22.181073012818835,1449.5785594440888,1449.5557940279498,16.522711641858304,0,0,0,0,0,1,6.0,0.0
0,1,5.0689042022202315,44,6.782329983125268,14.933184523068078,1009.3562304756433,1009.8222615886422,127.45587471748802,0,0,1,0,0,1,7.0,0.0
1,0,4.897839799950911,73,7.54983443527075,9.0,1345.1747098425542,1345.5233182669112,11.357816691600547,0,1,0,0,0,1,5.0,1.0
0,1,4.897839799950911,39,7.14142842854285,13.490737563232042,615.160141751723,614.9585351875361,64.6297145282261,0,0,1,0,0,1,5.0,0.0
1,0,4.787491742782046,96,38.781438859330635,38.897300677553446,945.5553923488566,945.4734263848984,15.459624833740307,1,0,0,0,0,1,3.0,1.0
1,0,4.543294782270004,147,40.95119045888654,41.060930335295616,755.2767704623253,754.7522772406851,9.273618495495704,0,0,0,0,0,2,1.0,2.0
0,1,4.820281565605037,36,36.41428291206625,36.4828726939094,1218.214677304456,1218.6402258254896,10.535653752852738,0,0,0,0,0,2,4.0,0.0
0,1,4.927253685157205,44,29.949958263743873,30.116440692751194,853.0240324867758,851.8879034239188,10.344080432788601,0,0,0,0,0,1,5.0,0.0
1,0,4.912654885736052,55,23.065125189341593,23.345235059857504,1892.2394140277281,1892.669014909897,17.08800749063506,0,0,0,0,0,1,5.0,0.0
1,0,5.017279836814924,98,17.320508075688775,17.52141546793523,924.2845882086318,924.1466333867153,17.05872210923198,0,0,0,0,0,2,6.0,1.0
1,0,4.836281906951478,196,8.246211251235321,9.055385138137417,1964.6824170842472,1964.4014355523161,19.157244060668017,0,0,0,0,0,1,4.0,4.0
0,1,5.017279836814924,50,26.28687885618983,26.38181191654584,1216.8118178255831,1217.420633963463,8.12403840463596,0,0,0,1,0,1,6.0,0.0
0,1,4.969813299576001,43,36.45545226711637,36.51027252705737,1318.0326247858966,1318.1627365390057,11.74734012447073,0,0,0,0,1,1,6.0,0.0
0,1,4.844187086458591,40,22.360679774997898,23.0,1972.139193870453,1971.9662776021298,35.014282800023196,0,0,0,0,0,1,4.0,0.0
0,1,4.709530201312334,42,37.05401462729781,37.14835124201342,990.4297047241666,990.2055342200426,18.520259177452136,0,0,0,0,0,2,2.0,0.0
0,1,4.859812404361672,183,8.717797887081348,8.888194417315589,687.4336331603218,687.021833714184,21.540659228538015,0,0,0,0,0,2,4.0,3.0
0,1,5.017279836814924,44,6.557438524302,13.74772708486752,216.54098919142305,217.16583525039107,76.69419795525604,0,0,1,0,0,1,6.0,0.0
0,1,4.955827057601261,41,4.795831523312719,5.196152422706632,1307.716712441957,1307.2853552304484,17.69180601295413,0,0,0,0,0,1,5.0,0.0
0,1,4.90527477843843,43,6.4031242374328485,14.491376746189438,2093.8708174097083,2093.9574971808765,75.07329751649384,0,0,1,0,0,1,5.0,0.0
1,0,4.553876891600541,75,2.23606797749979,4.47213595499958,1563.7554156580882,1563.800818518778,17.86057109949175,0,1,0,0,0,1,1.0,1.0
1,0,4.875197323201151,83,35.651086939951774,35.86084215408221,756.5811258549872,755.8372840764075,20.37154878746336,0,0,0,0,0,1,4.0,1.0
0,1,4.948759890378168,39,17.72004514666935,17.944358444926362,3223.735566078583,3223.503063438904,11.74734012447073,0,0,0,0,0,1,5.0,0.0
0,1,5.075173815233827,37,6.6332495807108,14.7648230602334,1019.3713749169142,1019.6268925445229,122.804723036209,0,0,1,0,0,1,7.0,0.0
1,0,4.8283137373023015,58,39.1279950930277,39.293765408777,1326.1146255131944,1326.0309196998387,14.594519519326424,0,0,0,0,0,1,4.0,0.0
1,0,5.0369526024136295,101,39.382737335030434,39.761790704142086,1439.1111840299207,1439.0229324093484,16.76305461424021,0,0,0,0,0,2,7.0,1.0
0,1,4.919980925828125,46,17.349351572897472,17.663521732655695,1301.191761424887,1301.3454575937935,14.035668847618199,0,0,0,1,0,1,5.0,0.0
0,1,4.969813299576001,49,30.93541659651604,31.0322412983658,1122.9995547639367,1123.1357887628726,14.966629547095765,0,0,0,1,0,1,6.0,0.0
1,0,4.770684624465665,69,3.605551275463989,4.69041575982343,1514.7260478383541,1514.5857519467163,13.74772708486752,0,1,0,0,0,1,3.0,1.0
1,0,4.8283137373023015,73,16.792855623746664,17.4928556845359,1452.3164255767406,1452.6489596595593,12.24744871391589,0,1,0,0,0,1,4.0,1.0
0,1,5.384495062789089,44,32.60368077380221,32.72613634390714,341.92981736022966,341.7689277860116,17.175564037317667,0,0,1,0,0,1,9.0,0.0
0,1,4.948759890378168,41,36.4417343165772,36.52396473549935,1257.6263356021136,1257.7976784841035,19.4164878389476,0,0,0,0,1,1,5.0,0.0
0,1,4.962844630259907,45,6.782329983125268,14.212670403551895,788.580370032123,788.9828895483096,79.98749902328488,0,0,1,0,0,1,5.0,0.0
0,1,4.875197323201151,44,6.557438524302,14.247806848775006,828.2759202101677,828.6283847419179,79.86238163240563,0,0,1,0,0,1,4.0,0.0
1,0,4.9344739331306915,74,11.61895003862225,11.916375287812984,803.6665975390541,803.6529101546264,16.06237840420901,0,1,0,0,0,1,5.0,1.0
1,0,4.969813299576001,73,28.792360097775937,29.13760456866693,1250.645033572676,1251.0171861329484,17.11724276862369,0,1,0,0,0,1,6.0,1.0
0,1,4.852030263919617,39,29.393876913398138,29.512709126747414,3259.5860166591706,3259.563467705453,8.774964387392123,0,0,0,0,0,2,4.0,0.0
0,1,5.365976015021851,201,34.0,34.17601498127012,149.67297685287082,153.82782583134951,13.74772708486752,0,0,0,0,0,2,9.0,4.0
1,0,4.962844630259907,55,21.307275752662516,21.447610589527216,1004.5302384697038,1005.2835420914838,11.958260743101398,1,0,0,0,0,1,5.0,0.0
1,0,4.7535901911063645,68,21.400934559032695,22.847319317591726,1694.516745269872,1694.76429039557,24.49489742783178,0,0,0,0,0,2,3.0,1.0
1,0,4.836281906951478,68,12.36931687685298,12.884098726725126,1410.4708433711064,1410.797292313818,10.0,0,1,0,0,0,1,4.0,1.0
0,1,4.969813299576001,46,35.185224171518364,35.24202037341219,1291.5122918501395,1291.0352435158384,17.635192088548397,0,0,0,1,0,1,6.0,0.0
1,0,5.0106352940962555,75,13.379088160259652,13.96424004376894,578.3986514507101,577.7551384453452,14.628738838327793,0,1,0,0,0,1,6.0,1.0
1,0,4.700480365792417,97,28.600699292150182,28.722813232690143,347.4866903925962,346.7246746339233,18.439088914585774,0,0,0,0,0,1,2.0,1.0
0,1,4.859812404361672,57,34.698703145794944,34.92849839314596,538.2936001848806,538.418981834779,12.36931687685298,0,0,0,0,0,2,4.0,0.0
1,0,4.812184355372417,73,9.16515138991168,9.746794344808963,1155.6504661877657,1155.3432390419741,13.038404810405298,0,1,0,0,0,1,3.0,1.0
1,0,4.867534450455582,70,35.4259791678367,35.608987629529715,1691.2247041715066,1690.9781193143808,19.026297590440446,0,0,0,0,0,2,4.0,1.0
1,0,4.844187086458591,74,32.12475680841802,32.38826948140329,788.3368569336334,788.0222078088916,19.28730152198591,0,0,0,0,0,1,4.0,1.0
0,1,4.897839799950911,36,20.396078054371138,21.047565179849187,1699.2454207677006,1699.2133474052043,21.61018278497431,0,0,1,0,0,1,5.0,0.0
0,1,4.897839799950911,35,35.397740040855716,35.4964786985977,677.9055981477067,677.2119313774676,11.489125293076057,1,0,0,0,0,1,5.0,0.0
0,1,5.220355825078324,100,4.123105625617661,5.830951894845301,143.03845636750978,146.85707337408027,16.55294535724685,0,0,0,0,0,2,8.0,1.0
0,1,4.852030263919617,36,3.7416573867739413,4.69041575982343,1127.06122282687,1127.0918329932126,16.401219466856727,0,0,0,0,0,2,4.0,0.0
0,1,4.919980925828125,98,24.79919353527449,24.95996794869737,1479.5276273189359,1479.2406835941201,17.029386365926403,0,0,0,0,1,1,5.0,1.0
0,1,4.709530201312334,102,35.58089374931439,35.77708763999664,176.79366504487655,179.20100446147057,17.378147196982766,1,0,0,0,0,1,2.0,1.0
0,1,4.941642422609304,68,32.48076353782343,32.66496594212215,1146.3529125012071,1146.7937914027962,25.80697580112788,0,0,0,0,0,2,5.0,1.0
0,1,4.927253685157205,42,22.781571499789035,25.099800796022265,991.2194509794489,990.5836663301086,32.17141588429082,0,0,0,0,0,2,5.0,0.0
0,1,4.795790545596741,43,3.7416573867739413,4.69041575982343,1064.6135449072588,1064.2706422710344,14.212670403551895,0,0,0,0,0,2,3.0,0.0
0,1,5.049856007249537,200,8.94427190999916,9.273618495495704,428.214899320423,428.47170268291933,20.54263858417414,1,0,0,0,0,1,7.0,4.0
1,0,5.5254529391317835,83,9.695359714832659,11.661903789690601,952.5775558976812,952.4158755501717,26.19160170741759,0,0,0,0,0,1,10.0,1.0
0,1,4.8283137373023015,200,2.23606797749979,3.4641016151377544,681.8467569769618,680.969896544627,13.820274961085254,0,0,0,0,0,2,4.0,4.0
0,1,4.859812404361672,199,7.416198487095663,7.937253933193772,508.8437874239991,509.34958525554924,16.64331697709324,0,0,0,0,0,2,4.0,4.0
1,0,4.969813299576001,70,14.66287829861518,15.0996688705415,1327.226808047517,1327.2652334782224,17.832554500127006,0,1,0,0,0,1,6.0,1.0
1,0,4.770684624465665,103,30.166206257996713,30.315012782448235,1023.4930385693887,1022.8416299701533,13.152946437965905,0,0,0,0,0,2,3.0,1.0
1,0,4.672828834461906,69,0.0,3.872983346207417,822.9902794079649,822.4597254577272,31.11269837220809,0,1,0,0,0,1,2.0,1.0
0,1,5.087596335232384,36,31.85906464414798,32.202484376209235,1995.33806659423,1995.6322306477214,16.46207763315433,0,0,0,0,0,2,7.0,0.0
0,1,4.9344739331306915,42,21.79449471770337,21.97726097583591,3231.0659231900545,3231.2932395559524,15.84297951775486,0,0,0,0,0,2,5.0,0.0
1,0,4.852030263919617,66,18.24828759089466,18.65475810617763,1440.8910437642396,1440.8750813307863,12.529964086141668,0,0,0,0,0,2,4.0,1.0
1,0,4.820281565605037,199,24.596747752497688,25.41653005427767,2107.331250658045,2107.4494062729004,33.2264954516723,0,0,0,0,0,1,4.0,4.0
1,0,5.0106352940962555,104,27.80287754891569,28.372521918222215,1496.965931476064,1497.1182318040217,14.45683229480096,0,0,0,0,0,2,6.0,1.0
1,0,4.787491742782046,73,8.0,9.1104335791443,536.6982392369105,537.0418978068657,23.259406699226016,0,1,0,0,0,1,3.0,1.0
0,1,4.9344739331306915,86,2.6457513110645907,4.242640687119285,1066.6030189344112,1066.1378897684858,18.547236990991408,1,0,0,0,0,1,5.0,1.0
1,0,4.418840607796598,72,41.048751503547585,41.13392760240627,995.3702828595999,995.0100502004992,13.341664064126334,0,0,0,0,0,1,0.0,1.0
1,0,4.290459441148391,71,7.416198487095663,8.0,765.2999411995273,765.1215589695536,18.920887928424502,0,1,0,0,0,1,0.0,1.0
